file_size,page_count,metadata_field_count,suspicious_keyword_total,is_encrypted,javascript_count,has_javascript,js_count,has_js,openaction_count,has_openaction,aa_count,has_aa,launch_count,has_launch,uri_count,has_uri,embeddedfile_count,has_embeddedfile,encrypt_count,has_encrypt,objstm_count,has_objstm,richmedia_count,has_richmedia,acroform_count,has_acroform,action_keyword_total,embedded_or_script_total,stream_like_keyword_total,high_risk_keyword_total,keyword_density_per_page,label
96016,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
78860,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
86700,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
93803,2,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
98706,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
24300,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
28054,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
28581,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
28432,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
20433,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
238152,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
210524,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
28920,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
136987,2,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
84719,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
81861,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
111517,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
72017,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
49906,5,10,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.2,benign
150024,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
97207,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
251310,5,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
236185,6,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
169315,6,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
233647,6,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
201434,5,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
172461,5,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
351224,8,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
384896,9,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
279171,7,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
99510,5,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
142566,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
106434,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
118277,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
165107,5,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
169356,5,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
113045,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
274144,7,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
200540,6,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
110953,6,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
100594,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
74650,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
107583,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
148537,5,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
109872,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
92785,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
81367,3,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
46388,2,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
137939,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
129215,4,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
416607,11,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
398827,11,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
375535,11,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
378679,11,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
157636,7,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
311011,12,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
401760,14,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
376078,13,4,1,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,1,0,1,0.07692307692307693,benign
288452,9,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
79922,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
26160,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
87008,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
18202,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
91179,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
185988,1,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
79208,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
28734,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
81611,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
22337,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
196031,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
80997,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
387353,43,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
279960,1,8,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,1.0,benign
80255,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
102594,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
23983,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
27705,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
83458,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
17216,2,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
89350,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
70550,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
95933,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
177631,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
23515,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
27665,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
83441,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
77560,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
25632,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
153879,2,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
78735,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
93229,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
28507,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
117875,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
77541,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
101084,2,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,0.5,benign
79167,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
74118,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
95058,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
167488,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
102806,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
75934,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
43530,2,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
212524,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
87455,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
108651,2,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
252466,1,8,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,2.0,benign
91228,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
29519,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
63764,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
16079,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
28779,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
29015,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
28241,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
29111,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
203160,6,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
29887,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
26167,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
65165,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
81608,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
15195,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
11216,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
87984,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
128035,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
33027,8,7,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.25,benign
29050,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
87063,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
189184,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
59302,3,4,2,False,0,False,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,2,0,0,1,0.6666666666666666,benign
245825,1,8,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,1.0,benign
94145,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
87700,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
61006,1,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
211435,1,8,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,2.0,benign
164031,1,8,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,2.0,benign
78432,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
26388,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
71214,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
30567,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
80347,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
95200,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
107844,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
174244,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
86273,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
80993,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
29418,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
20877,2,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
98668,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
74097,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
122810,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
87167,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
23102,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
19413,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
355558,1,8,58,False,0,False,0,False,0,False,0,False,0,False,58,True,0,False,0,False,0,False,0,False,0,False,58,0,0,0,58.0,benign
29959,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
29224,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
82089,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
77396,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
86066,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
76178,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
75445,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
82576,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
31684,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
76352,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
31331,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
67143,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
86370,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
78347,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
71349,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
21898,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
84036,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
83376,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
72843,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
71544,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
180441,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
196797,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
87331,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
242439,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
210076,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
179767,2,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,0.5,benign
29019,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
141191,1,8,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,0,0,1,1.0,benign
187051,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
33732,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
81832,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
311787,37,10,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.02702702702702703,benign
77801,2,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
29798,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
26835,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
125242,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
99976,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
28120,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
24267,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
24329,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
193634,1,8,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,2.0,benign
13956,1,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
74787,1,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
